"file_name","file_path","hash_md5","hash_sha1","hash_sha256","hash_sha384","hash_sha512","hash_ssdeep","signature_status","signature_status_message","signature_serial","signature_thumbprint","signature_issuer","signature_subject","meta_description","meta_original_filename","meta_product_name","meta_comments","meta_company_name","meta_file_version","meta_product_version","meta_language","meta_legal_copyright","meta_legal_trademarks","output","error","children"
"unlodctr.exe","C:\Windows\system32\unlodctr.exe","D7C89EFEFA023B86D9B65588FA3EB4CA","ED2FC85994E5E1767DA69C81680F6E97BE272199","B397CB97FDD6DACBEE6021D7E3A982A8419C2F61CC5803EA80B6169CE669D121","39EA2457AB29B934546BAED687864783226B9F559D96DE0668594FEFEE03CD7E1E66298844C54DB7C0BFD9C1F0CBD8CC","E8C92389855ED14955EEFFDAC54157C870C17C0D30336B947AD488DC0BFBFBC62A69983C9D95B8E5889E5D119E9747B7D2B15E75BFFCE97E0F239DAEC976BF35","768:nuZpVyGynw6d5C1oBtWFebMiPN8uDHbplMc8+xFcYS7DTk:nubXW8uplMcb7cYS7DTk","0","Signature verified.","33000000BCE120FDD27CC8EE930000000000BC","E85459B23C232DB3CB94C7A56D47678F58E8E51E","CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","Unload PerfMon Counters","UNLODCTR.EXE.MUI","Microsoft Windows Operating System",,"Microsoft Corporation","10.0.14393.0 (rs1_release.160715-1616)","10.0.14393.0","English (United States)"," Microsoft Corporation. All rights reserved.",,"

UNLODCTR
    Removes counter names and explain text for the specified extensible counter.

Usage:

    UNLODCTR <driver>
        driver is the name of the device driver which is to have its
            counter name definitions and explain text removed from the system's
            registry.

    UNLODCTR /m:<manifest>
        manifest is the name of the manifest file that contains performance
            counter definitions. These counters will be removed from local system.

    UNLODCTR /g:{ProviderGuid}
        ProviderGuid identifies the performance counter provider being unloaded.

    UNLODCTR /p:<ProviderName>
        ProviderName identifies the performance counter provider being unloaded.

Note: any arguments with spaces in the names must be enclosed within
Double Quotation marks.
",,
"unregmp2.exe","C:\Windows\system32\unregmp2.exe","B9F03D42E2D49747FD518412E0AEB09D","9B9BA5BC397CC4C658B6ED0277E463DB6CA3A12F","DEBA397177C965811E35B502D515956CC419781233334FB47CEFDA850021F216","08DD5FB684AF6EBF8B749867E61A7E743D1E219FDD4114615528565091A0D72191C70BAB982FD974B210A4ACF36F4245","59996D113A807A3D9569F5068605B275E1CC2C4CCDCE159641BAA4B5DC28B018D754C8633F0D90FD4042C99373527A1573C221A1D3BB9E2D71188A98D84A75A5","3072:7r60Xvp4oMQBxuZ8R5hDP7Ote4OHpJl/WzvAwE4OZfnmXz8IN:7hfhN1faz8","0","Signature verified.","3300000266BD1580EFA75CD6D3000000000266","A4341B9FD50FB9964283220A36A1EF6F6FAA7840","CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","Microsoft Windows Media Player Setup Utility","unregmp2.exe.mui","Microsoft Windows Operating System",,"Microsoft Corporation","12.0.14393.0 (rs1_release.160715-1616)","12.0.14393.0","English (United States)"," Microsoft Corporation. All rights reserved.",,,,
"UpgradeResultsUI.exe","C:\Windows\system32\UpgradeResultsUI.exe","897F39B632E46F4C9B8A1E971242A18C","D6704432984020E2CD3EE6A32D6A16984558B497","49541ACF4CBFBA971F60263D6619D76803ED0D6EC9556D24FE2A7C07EB56A8A9","99CC74AF7AEAD9780C9E5B49136120D67F7098779D6829D7F07EFFB7BCBDDE5B91F3F6201CBDCF0394C3A32C8D73DAB5","608289BE2034BCDCE7A69510E819C85E2167B7EC47D3133611D19A081DCB224298600C5CFF8E1FE0030C5479142782AEAAFA956C39664DBD2ED2621CDB470F6F","768:hB7+No3a/HgK2Qb8a8unUXSpImvocJTMw2UR2ZhyKshYAGzeW:DlIgrhV+SSplozBHEhTGyW","0","Signature verified.","33000001733031072665B8B9B3000000000173","14590DC5C3AAF238FCFD7785B4B93F4071402C34","CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","Add features to Windows Results","UpgradeResultsUI.exe.mui","Microsoft Windows Operating System",,"Microsoft Corporation","10.0.14393.0 (rs1_release.160715-1616)","10.0.14393.0","English (United States)"," Microsoft Corporation. All rights reserved.",,,,
"upnpcont.exe","C:\Windows\system32\upnpcont.exe","0916A30AF0C1CC5A79F458EC7C9457A9","47A1FEED13932C8F20928D36E8FB049828E424AB","D81E4D64F43F00D295881F41E3776236E2834EF9BD0971078470C010D6BB6F10","F1D596835A7A8ABE5186F61AFC8F647E7E383A2DB292C5BF1CC3EEFD66488ECAA7C9E036F873876B07FF1942BB7DF8FC","D782EEE106528AD4B3159034B9260517A835486C0628D8699F0DF219B4620440C80BEB99C8FD5B217C69AEFD0DE4E863B9FBF4E6CCD90E689BDD6462CA129F56","768:lgylY3gHKtvH/wadFAMqP2cxVjfFg0/4ITEVYWPq7OhZLyUh5:iMym1kFZCfScgVYb7OhRp","0","Signature verified.","3300000266BD1580EFA75CD6D3000000000266","A4341B9FD50FB9964283220A36A1EF6F6FAA7840","CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","UPnP Device Host Container","upnpcont.dll","Microsoft Windows Operating System",,"Microsoft Corporation","10.0.14393.3321 (rs1_release.191016-1811)","10.0.14393.3321","English (United States)"," Microsoft Corporation. All rights reserved.",,,,
"UserAccountBroker.exe","C:\Windows\system32\UserAccountBroker.exe","CBD61D61ADAF5FFF9FB6BDCF7622B640","D55CD9C04E90BC3C5567E6C4CA4D42EA92A71E6E","AD7AC816864676A75F46FC6B91209C321FDE554C9EA860026B5678C6965C59B7","6295F3FF025BA2D105300CDBB975480A640D0974ECDE34B7A82EF91C37814FAEAF440D611C609A247AD7F94F89820F92","F331FB566F4E036652D7B10BCA863A711E09BA7A908068CA94133C3A21BD15BBEC228CD51E920E00AC69004F32546546F51B5C99D07AF77CEEE7174ECC358A97","768:6P0FextngsrrPvPvHQQqQJfQGH+UkUKniBZ9GEhKP91P9oPx:9c9j/PvPUQDH+1Uz9GEQPrP9oJ","0","Signature verified.","33000000BCE120FDD27CC8EE930000000000BC","E85459B23C232DB3CB94C7A56D47678F58E8E51E","CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","User Account Control Panel Host","UserAccountBroker.exe","Microsoft Windows Operating System",,"Microsoft Corporation","10.0.14393.0 (rs1_release.160715-1616)","10.0.14393.0","English (United States)"," Microsoft Corporation. All rights reserved.",,,,
"UserAccountControlSettings.exe","C:\Windows\system32\UserAccountControlSettings.exe","5E2A9717AA62B8BBFF893299E57F6082","078B50061D31BDF76C7DCA47B8214D81BA74A6A5","316D2114F785F7B576545F0565050A3FC9FAD26DE258B450A768C643CDB845C7","AD0A7467C790AE76B6ECA373AA683DAC82BAC819E49E005351B263AB6ACC689B81C0CF197467C7A50E56C9E2E4E4FC2E","FE59BFB9D4512985E2BA646F2A214E48950CD1394682F3865CFF5B10B836FC519C61C1938F32411B4468C7FD27A6EBCE476D346B9533BFD7F841730C7C9B56FE","1536:XKwMgDKokMoXv0ORGNGgVv751sNz0UCdkV/L7:a9Uk5fXTwz5K","0","Signature verified.","3300000266BD1580EFA75CD6D3000000000266","A4341B9FD50FB9964283220A36A1EF6F6FAA7840","CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","UserAccountControlSettings","UserAccountControlSettings.exe","Microsoft Windows Operating System",,"Microsoft Corporation","10.0.14393.0 (rs1_release.160715-1616)","10.0.14393.0","English (United States)"," Microsoft Corporation. All rights reserved.",,,,
"userinit.exe","C:\Windows\system32\userinit.exe","C1B1FFC800BE2F31EB2CF8CB40629C69","F1B962CF2939030C15C91226D97B9EEB9649A04A","CFC6A18FC8FE7447ECD491345A32F0F10208F114B70A0E9D1CD72F6070D5B36F","32AF8D72AC2067B777957B3B52B2E1DD6C4E77BD81E8BD58C9C3AFF9D0620C91D3CF43BACF69EA07A661F7A6759F0139","4EC2932E6EC7E1FCB9C1F6A92A6665738543CFFD864F6DEB4B09B1277DEE86E3A4CAF3DCDE4AD00FEAF1E72A5CABB8AB5309F8A2F1ABABBB137832C113F33306","384:YtOYTIcNkWE9GHAoGLcVB5QGaRW5SmgydKz3fvnJYunOTBbsMoMH3nxENoWlymW:YLTVNkzGgoG+5BSmUfvJMdsq3xYu","0","Signature verified.","33000000BCE120FDD27CC8EE930000000000BC","E85459B23C232DB3CB94C7A56D47678F58E8E51E","CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","Userinit Logon Application","USERINIT.EXE.MUI","Microsoft Windows Operating System",,"Microsoft Corporation","10.0.14393.0 (rs1_release.160715-1616)","10.0.14393.0","English (United States)"," Microsoft Corporation. All rights reserved.",,,,
"UsoClient.exe","C:\Windows\system32\UsoClient.exe","BD485C6525E772F33671B85BDAB6157E","FAEE97300FD72DB222C04ED188E64C6B38613680","7053282544C47530C3B2FC0F4829097AADD41D19D7C4C8260744510FBE295A9C","BE081E636482BAF9E1861543CC707FFB15BAE92117C036BF49D80F0E0239652DA69620D65DF018219A5B952E2D7B800E","A6D7A27FE4B7A098B3591184500041A169712DF63A362F72C61912EBAAB100B8C68F78FFD957C0794C306F16134793DAA48772AD5102B78F32012F094716CCD5","768:RQkW82ZSOKor0e3FWultSQojsbUdsgsCkAASI6vG:R9WGorvFjSQg8U5mSIb","0","Signature verified.","3300000266BD1580EFA75CD6D3000000000266","A4341B9FD50FB9964283220A36A1EF6F6FAA7840","CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","UsoClient","UsoClient","Microsoft Windows Operating System",,"Microsoft Corporation","10.0.14393.3471 (rs1_release_1.191218-1729)","10.0.14393.3471","English (United States)"," Microsoft Corporation. All rights reserved.",,,,
"Utilman.exe","C:\Windows\system32\Utilman.exe","AA765332ACD18BCCB031A55FA64D5957","7CAA7ECE8842CCFF598156D9C9828DEEF5104AF6","4B4B20BB9BFCF79C2AA4EDC39C649CA6244851B95B1F3842A187450D4E2BEBE1","FD276F3EC2E89F7AE64771D5CB8DDDE8602646C59EAA003560E9B6063062E27E00F2C552A1265CB99620E212505CB7E8","1DFA7641D377A2AE746BEF2017860FD5FC1A7EF483DDF30528B20B72ABB045A6703C78A7EEBB18578D6598DCA8D063F9A299F84772F1F7BE63211FE1E05B3B70","1536:mzKO3PHD3zip90jKhsVtBxnoVCxNrDLJ6QLH84P6cuN5i:m20zg9eKh67z6084Pry","0","Signature verified.","33000000BCE120FDD27CC8EE930000000000BC","E85459B23C232DB3CB94C7A56D47678F58E8E51E","CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","Utility Manager","utilman2.exe.mui","Microsoft Windows Operating System",,"Microsoft Corporation","10.0.14393.0 (rs1_release.160715-1616)","10.0.14393.0","English (United States)"," Microsoft Corporation. All rights reserved.",,,,
"VaultCmd.exe","C:\Windows\system32\VaultCmd.exe","306E548A802A8FFCD6D5360CD13D6612","69DC9047C73056C061EBE259F16985C9EABA166C","52BE7172716ABBC00F6190D27C24FAC24E6A871E4E6BFEA608E50D254737FC59","81A5B73D87BC54DB8FA650D2E96DC551371C4F5E5A2989751214C3D67494F8906112764DA0F4E032A08076D2536BA5D4","8B309B01B8FEA58823178B587332A72B1C62F6EA15D0814041B4510622C2A790B3CA995AFC04DD0F38713C430A0983F03CB57DFADC377394E19B2CD48745424D","384:6HP+BIhjOAVnyluGSkhJrefbHjcN5GMuetruHIp7bYjAVkBNWYFW:EP7XVnyQGS08fbDcLGPeKo8jAqBZ","0","Signature verified.","33000000BCE120FDD27CC8EE930000000000BC","E85459B23C232DB3CB94C7A56D47678F58E8E51E","CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","Vault cmdline Program","VAULTCMD.EXE.MUI","Microsoft Windows Operating System",,"Microsoft Corporation","10.0.14393.0 (rs1_release.160715-1616)","10.0.14393.0","English (United States)"," Microsoft Corporation. All rights reserved.",,"Creates, displays and deletes stored credentials.
Following commands are supported.Use VaultCmd /<command> /? for further help 
VaultCmd /list
VaultCmd /listschema
VaultCmd /listcreds
VaultCmd /addcreds
VaultCmd /deletecreds
VaultCmd /listproperties
VaultCmd /sync
",,
"vds.exe","C:\Windows\system32\vds.exe","EC0D95737DE497BA0AD2223322B21280","2A4E3456AD73E7544F1A5DF14821CC5A659A3A53","DE976B547872B0919E16D5A97902B95893AD5B76DE6A11BE5F874EADBCA49F93","85C4BD2981DE0BCC984E22A6184392353D476767BB85A416775F6EB24BC241B27C64F305DF46FF625A366E07B85E05DC","4B647EBB1534090C9AE40F07E8E99824A8138FF22DB1D3E5C7B768C68E6E9E47931CF40716F9A73B7AA83C804F7BF762A3954C3070FA0B408F05D075E1A0AFEB","6144:sKiWs0U8AJ7Mmz2Xaz4tdBxYVqMBreyVE3kjsOFNQzmsHLcrwFRRVH:MMOJ7AA4puqIrnJeHgo/","0","Signature verified.","3300000266BD1580EFA75CD6D3000000000266","A4341B9FD50FB9964283220A36A1EF6F6FAA7840","CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","Virtual Disk Service","vds.exe.mui","Microsoft Windows Operating System",,"Microsoft Corporation","10.0.14393.0 (rs1_release.160715-1616)","10.0.14393.0","English (United States)"," Microsoft Corporation. All rights reserved.",,,,
"vdsldr.exe","C:\Windows\system32\vdsldr.exe","E5C3B321907C73E782280BE427599F14","09831F684CFD0BDBE92FA9B9DE6F555CE67F9FF1","43F0AF018DC498619222CF16E1C9BDE2F7710732686DC361E4D692B7EFB4DDF9","1F4A682E255E4345F9BCBEF76547CBEB546F6CD513B031AB216ACBAAE4A53FA6B0DB4CF689B25586D0027BBE10061AD6","15FADC71B9FA172BD72BC1CD20F3D30E5FD49DBDAA5A7450E26D8982AA97FF0E7E6995681B1034B8EBC41B115C8D90A1757A390A010FC792A9247480EF732D3C","768:zAL3gebEqepDZzYlwIyhjQp2kLxufikOB:cMPuw/jALxeikO","0","Signature verified.","33000001733031072665B8B9B3000000000173","14590DC5C3AAF238FCFD7785B4B93F4071402C34","CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","Virtual Disk Service Loader","vdsldr.exe","Microsoft Windows Operating System",,"Microsoft Corporation","10.0.14393.0 (rs1_release.160715-1616)","10.0.14393.0","English (United States)"," Microsoft Corporation. All rights reserved.",,,,
"verclsid.exe","C:\Windows\system32\verclsid.exe","7DC3CC2B93D1749D1AC1C7630853FC3B","E15CCBF8EDC26061798246781B49C3A35866720C","9C95EF6902DCD9B9C825A44142D3E7E6AF3F265FC76DA38726DEE98B0C7E1127","05F6174FC2FD7FA04B7664842CA5F847B13FCEF004887E63DF922A3B4CB614A9F91D593EF0C6BA4BB444BFC689091415","B132F2937BED3780120D9D9C1D5827AD1458AA6514C5034A8351929CBF85FCFC0B3DDEAB08562D68BE9B11779617527616916684D6A3F1796CF32E1C204CE22D","384:9zKT0L1EoPM4guC1aCJRI8RqKKoQWJNW:BKT0L304SrJRI8RxKo3","0","Signature verified.","33000000BCE120FDD27CC8EE930000000000BC","E85459B23C232DB3CB94C7A56D47678F58E8E51E","CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","Extension CLSID Verification Host","verclsid.exe","Microsoft Windows Operating System",,"Microsoft Corporation","10.0.14393.0 (rs1_release.160715-1616)","10.0.14393.0","English (United States)"," Microsoft Corporation. All rights reserved.",,,,
"verifier.exe","C:\Windows\system32\verifier.exe","99EBA9BAF9E048AB6BD29148F4989672","96BBDCFE471839E46826173ECA89913F623D9B79","73ADA769002EE3D7D6EF6CBFA9F10F6E547AE229C6458E4CA66704CBC8F56FAB","F8B62E9DC77620E378F5E9F9AE07056A4B8C411888174715856CA1F52C2BECF4A8860BE63C8F741556814498B8261700","7F05468FB31FA9012C5EA793A48B8FFD1125FD7524D44C2EBCD61D8F8EF2B8BC0855044C71665C4B11FABDDF834DE8FF6181203FAA9B4635A6950B1F56375EE5","3072:IB462C17Bc5VoJe3+Vcv2JxQQBBEB3BzefTrjqP+Oe632l+uBPMB:Iy6D7rl+u","0","Signature verified.","33000000BCE120FDD27CC8EE930000000000BC","E85459B23C232DB3CB94C7A56D47678F58E8E51E","CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","Verifier Configuration Editor","verifier.exe.mui","Microsoft Windows Operating System",,"Microsoft Corporation","10.0.14393.0 (rs1_release.160715-1616)","10.0.14393.0","English (United States)"," Microsoft Corporation. All rights reserved.",,"
Copyright (c) Microsoft Corporation. All rights reserved.

SYNTAX:

    verifier {/? | /help}
    verifier /standard /all
    verifier /standard /driver <name> [<name> ...]
    verifier /flags <options> [<options> ...] /all
    verifier /flags <options> [<options> ...] /driver <name> [<name> ...]
    verifier /rules {query | reset | default <id> | disable <id>}
    verifier /query
    verifier /querysettings
    verifier /bootmode {persistent | resetonbootfail | oneboot}
    verifier /reset
    verifier /faults [probability [pool_tags [applications [delay_minutes]]]]
    verifier /faultssystematic [<options> ...]
    verifier /log <file_name> [/interval <seconds>]
    verifier /volatile /flags <options> [<options> ...]
    verifier /volatile /adddriver <name> [<name> ...]
    verifier /volatile /removedriver <name> [<name> ...]
    verifier /volatile /faults [probability [pool_tags [applications
                [delay_minutes]]]]
    verifier /domain {wdm | ndis | ks | audio} [rules.all | rules.default ]
                /driver ... [/logging | /livedump | /onecheck]
    verifier /logging
    verifier /livedump
    verifier /onecheck

PARAMETERS:

    /? or /help
        Displays this help message.

    /standard
        Specifies standard Driver Verifier flags. This is equivalent to 
        '/flags 0x209BB'.

    /all
        Specifies that all installed drivers will be verified after the next
        boot.

    /driver <name> [<name> ...]
        Specifies one or more drivers (image names) that will be verified.
        Wildcard values (e.g. n*.sys) are not supported.

    /driver.exclude <name> [<name> ...]
        Specifies one or more drivers (image names) that will be excluded
        from verification. This parameter is applicable only if all drivers
        are selected for verification. Wildcard values (e.g. n*.sys) are not
        supported.

    /flags <options> [<options> ...]
        Specifies one or more options that should be enabled for verification.
        Flags are applied to all drivers being checked by Driver Verifier. The
        provided options values must be either in decimal, hexadecimal (""0x""
        prefix), octal (""0o"" prefix) or binary (""0b"" prefix) format.

        Standard Flags:
          Standard Driver Verifier options can be specified using '/standard'
          or '/flags 0x209BB'.

          0x00000001 (bit  0) - Special pool
          0x00000002 (bit  1) - Force IRQL checking
          0x00000008 (bit  3) - Pool tracking
          0x00000010 (bit  4) - I/O verification
          0x00000020 (bit  5) - Deadlock detection
          0x00000080 (bit  7) - DMA checking
          0x00000100 (bit  8) - Security checks
          0x00000800 (bit 11) - Miscellaneous checks
          0x00020000 (bit 17) - DDI compliance checking

        Additional Flags:
          These flags are intended for specific scenario testing. Flags marked
          with (*) require I/O Verification (bit 4) that will be automatically
          enabled. Flags marked with (**) support disabling of individual
          rules.

          0x00000004 (bit  2) - Randomized low resources simulation
          0x00000200 (bit  9) - Force pending I/O requests (*)
          0x00000400 (bit 10) - IRP logging (*)
          0x00002000 (bit 13) - Invariant MDL checking for stack (*)
          0x00004000 (bit 14) - Invariant MDL checking for driver (*)
          0x00008000 (bit 15) - Power framework delay fuzzing
          0x00010000 (bit 16) - Port/miniport interface checking
          0x00040000 (bit 18) - Systematic low resources simulation
          0x00080000 (bit 19) - DDI compliance checking (additional)
          0x00200000 (bit 21) - NDIS/WIFI verification (**)
          0x00800000 (bit 23) - Kernel synchronization delay fuzzing
          0x01000000 (bit 24) - VM switch verification
          0x02000000 (bit 25) - Code integrity checks

    /log.code_integrity
        This option suppresses Code Integrity violation breaks and collects
        only statistics for verified drivers. Statistics could be extracted
        via /log option or kernel debugger. This parameter is applicable only
        if Code Integrity checks are enabled.

    /rules {query | reset | default <id> | disable <id>}
        Specifies rules level control (advanced).

          query           Shows current status of controllable rules.
          reset           Resets all rules to their default state.
          default <id>    Sets rule ID to its default state.
          disable <id>    Disables specified rule ID.

    /query
        Display runtime Driver Verifier statistics and settings.

    /querysettings
        Displays a summary of the options and drivers that are currently
        enabled, or options and drivers that will be verified after the
        next boot. The display does not include drivers and options added
        using /volatile.

    /bootmode
        Specifies the Driver Verifier boot mode. This option requires system
        reboot to take effect.

          persistent        Ensures that Driver Verifier settings are
                            persistent across reboots. This is the default
                            value.
          resetonbootfail   Disables Driver Verifier for subsequent reboots
                            if the system failed to start.
          oneboot           Enables Driver Verifier only for the next boot.

    /reset
        Clears Driver Verifier flags and driver settings. This option requires
        system reboot to take effect.

    /faults [probability [pool_tags [applications [delay_minutes]]]]
        Enable the Randomized low resources simulation feature and optionally
        control parameters for the Randomized low resources simulation.

          Probability     Specifies the probability that Driver Verifier will
                          fail a given allocation. The value represents the
                          number of chances in 10,000 that Driver Verifier will
                          fail the allocation. The default value 600, means 
                          600/10000 or 6.
          Pool Tags:      Specifies a space separated list of the pool tags to
                          be injected with faults. By default, any pool
                          allocation can be injected with faults.
          Applications    Specifies a space separated list of image file names
                          (an executable) that will be injected with faults. By
                          default, any pool allocation can be injected with
                          faults.
          DelayMinutes    Specifies the number of minutes after booting during
                          which Driver Verifier does not intentionally fail any
                          allocations. This delay allows the drivers to load
                          and the system to stabilize before the test begins.
                          The default value is 8 minutes.

    /faultssystematic [<options> ...]
        Controls the Systematic low resources simulation parameters.

          enableboottime          Enables fault injections across reboots.
          disableboottime         Disables fault injections across reboots.
                                  This is the default value.
          recordboottime          Enables fault injections in 'what if' mode
                                  across reboots.
          resetboottime           Disables fault injections across reboots and
                                  clears the stack exclusion list.
          enableruntime           Dynamically enables fault injections.
          disableruntime          Dynamically disables fault injections.
          recordruntime           Dynamically enables fault injections in
                                  'what if' mode.
          resetruntime            Dynamically disables fault injections and
                                  clears the previously faulted stack list.
          querystatistics         Shows the current fault injection statistics.
          incrementcounter        Increments the test pass counter used to
                                  identify when a fault was injected.
          getstackid <counter>    Retrieves the indicated injected stack id.
          excludestack <stack_id> Excludes the stack from fault injection.

    /log <file_name> [/interval <seconds>]
        Creates a log file with the specified name and periodically writes the
        runtime statistics to this file. The interval between log file updates
        is controlled by the '/interval' parameter. The default value is 30
        seconds. Use CTRL+C to close the log and return.

    /volatile
        Changes Driver Verifier settings without rebooting the computer.
        Volatile settings take effect immediately and are in effect until the
        next system reboot.

    /volatile /adddriver <name> [<name> ...]
        Starts the verification for the specified driver or drivers.

    /volatile /removedriver <name> [<name> ...]
        Stops the verification for the specified driver or drivers.

    /domain {wdm | ndis | ks | audio} [rules.all | rules.default] /driver ...
        [/logging | /livedump | /onecheck]
        Controls the verifier extension settings. The following verifier
        extension types are supported:

          wdm               Enabled verifier extension for WDM drivers.
          ndis              Enabled verifier extension for networking drivers.
          ks                Enabled verifier extension for kernel mode
                            streaming drivers.
          audio             Enabled verifier extension for audio drivers.

        The following extension options are supported:

          rules.default     Enables default validation rules for the selected
                            verifier extension.
          rules.all         Enables all validation rules for the selected
                            verifier extension.

        /logging
          Enables logging for violated rules detected by the selected verifier
          extensions.

        /livedump
          Enables live memory dump collection for violated rules detected by
          the selected verifier extensions.

        /onecheck
          Enables reporting of violated rules only for the first instances
          detected by the selected verifier extensions.
",,
